name	id	description	locus_count	records	last_added	last_updated
sagalactiae	16	Starch and Sucrose Metabolism	36	None	None	None
sagalactiae	2	Synthesis of the group B carbohydrate	15	None	None	None
sagalactiae	11	TCA Cycle	5	None	None	None
sagalactiae	43	Tetracyclines	2	None	None	None
sagalactiae	25	Transcription	4	None	None	None
sagalactiae	36	Transcriptional Regulator	1	None	None	None
sagalactiae	24	Translation	25	None	None	None
sbsec	1	MLST	10	239	2023-10-30	2023-10-30
scanis	1	MLST	7	101	2024-03-04	2024-03-04
sdysgalactiae	1	MLST	7	788	2024-09-13	2024-09-13
sgallolyticus	1	MLST	7	121	2023-09-25	2023-09-25
siniae	1	MLST	8	13	2021-09-23	2021-09-23
smitis	1	MLST	7	260	2024-06-20	2024-06-20
spneumoniae	1	MLST	7	19306	2024-10-07	2024-10-07
spneumoniae	2	cgMLST	1222	80400	2024-10-11	2024-10-11
spyogenes	4	Emm typing	10	None	None	None
spyogenes	6	FCT-other	7	None	None	None
spyogenes	2	FCT-pilA	5	None	None	None
spyogenes	3	FCT-pilB	7	None	None	None
spyogenes	7	FCT-pilL	7	None	None	None
spyogenes	10	FnBP domains	8	None	None	None
spyogenes	9	GAC biosynthesis	12	None	None	None
spyogenes	1	MLST	7	1492	2024-09-20	2024-09-20
spyogenes	8	M protein domains	5	None	None	None
spyogenes	5	Resistance	15	None	None	None
ssuis	1	MLST	7	2909	2024-10-09	2024-10-09
sthermophilus	1	MLST	10	140	2023-06-15	2023-06-15
suberis	1	MLST	7	2137	2024-09-30	2024-09-30
suberis	8	cgMLST	1447	1247	2024-06-10	2024-06-10
suberis	19	diag_GWAS_1gen+milk&serum_PIMMS	693	None	None	None
suberis	3	Growth in milk	415	None	None	None
suberis	4	Growth in milk and adult bovine serum	555	None	None	None
suberis	5	Growth in Todd Hewitt broth	265	None	None	None
suberis	6	GWAS growth in milk	572	None	None	None
suberis	7	GWAS growth in milk and adult bovine serum	506	None	None	None
suberis	17	milk_GWAS_1_gen+PIMMS_milk	516	None	None	None
suberis	15	new_GWAS_diagonal_+-1_gen	140	None	None	None
suberis	16	new_GWAS_diagonal_+-2_gen	61	None	None	None
suberis	11	new_milk_GWAS_+-1_gen	118	None	None	None
suberis	12	new_milk_GWAS_+-2_gen	134	None	None	None
suberis	13	new_serum_GWAS_+-1_gen	152	None	None	None
suberis	14	new_serum_GWAS_+-2_gen	162	None	None	None
suberis	18	serum_GWAS_1_gen+PIMMS_serum	685	None	None	None
suberis	2	vMLST	10	0	None	None
szooepidemicus	1	MLST	7	553	2024-09-24	2024-09-24
streptomyces	1	MLST	6	806	2024-07-11	2024-07-11
taylorella	1	MLST	7	92	2024-02-01	2024-02-01
tenacibaculum	1	MLST	7	193	2024-01-24	2024-01-24
tpallidum	1	MLST (Grillová)	3	130	2024-07-01	2024-07-01
tpallidum	181	MLST (Pla-Díaz)	7	0	None	None
tpallidum	90	1,4-dichlorobenzene Metabolism	1	None	None	None
tpallidum	12	ABC Transporters	55	None	None	None
tpallidum	66	Alanine Metabolism	5	None	None	None
tpallidum	19	Alanine Transport	2	None	None	None
tpallidum	94	Aldarate Metabolism	1	None	None	None
tpallidum	170	All Membrane-Associated	71	None	None	None
tpallidum	147	Amino Sugar Biosynthesis	1	None	None	None
tpallidum	50	Amino Sugar Metabolism	9	None	None	None
tpallidum	167	Ansamycin Biosynthesis	2	None	None	None
tpallidum	38	Antimicrobial Peptide Transport	3	None	None	None
tpallidum	56	Arginine Metabolism	9	None	None	None
tpallidum	93	Ascorbate Metabolism	1	None	None	None
tpallidum	67	Aspartic Acid Metabolism	4	None	None	None
tpallidum	179	Bactofilins	3	None	None	None
tpallidum	91	Benzoate Metabolism	1	None	None	None
tpallidum	24	Betaine Transport	1	None	None	None
tpallidum	158	Biotin Biosynthesis	3	None	None	None
tpallidum	98	Biotin Metabolism	2	None	None	None
tpallidum	28	Biotin Transport	3	None	None	None
tpallidum	71	Butanoate Metabolism	3	None	None	None
tpallidum	11	Calcium Transport	1	None	None	None
tpallidum	73	Carbon Metabolism	21	None	None	None
tpallidum	162	Cardiolipin Biosynthesis	1	None	None	None
tpallidum	25	Carnitine Transport	1	None	None	None
tpallidum	2	Cell Cycle	27	None	None	None
tpallidum	3	Cell Division	29	None	None	None
tpallidum	26	Choline Transport	1	None	None	None
tpallidum	5	Cobalt Transport	3	None	None	None
tpallidum	145	Cofactor Biosynthesis	24	None	None	None
tpallidum	139	C-type Cytochrome Biogenesis	6	None	None	None
tpallidum	81	Cyanoamino Acid Metabolism	2	None	None	None
tpallidum	64	Cysteine Metabolism	3	None	None	None
tpallidum	83	D-glutamic Acid Metabolism	2	None	None	None
tpallidum	36	Dicarboxylate Transport	2	None	None	None
tpallidum	108	DNA Recombination	24	None	None	None
tpallidum	107	DNA Repair	41	None	None	None
tpallidum	106	DNA Replication	23	None	None	None
tpallidum	109	DNA Uptake and Competence	6	None	None	None
tpallidum	101	Drug Metabolism	3	None	None	None
tpallidum	41	Drug Transport	4	None	None	None
tpallidum	55	Entner Doudoroff Pathway	5	None	None	None
tpallidum	86	Ether Lipid Metabolism	1	None	None	None
tpallidum	89	Ethylbenzene Metabolism	1	None	None	None
tpallidum	143	Export System	20	None	None	None
tpallidum	169	Fatty Acid Biosynthesis	2	None	None	None
tpallidum	103	Fermentation	2	None	None	None
tpallidum	180	FeS Cluster Assembly	3	None	None	None
tpallidum	175	Flagellar	41	None	None	None
tpallidum	149	Folate Biosynthesis	10	None	None	None
tpallidum	45	Fructose Metabolism	7	None	None	None
tpallidum	14	Fructose Transport	1	None	None	None
tpallidum	47	Galactose Metabolism	4	None	None	None
tpallidum	15	Galactose Transport	4	None	None	None
tpallidum	68	Glutamic Acid Metabolism	4	None	None	None
tpallidum	23	Glutamine Transport	1	None	None	None
tpallidum	72	Glutathione Metabolism	6	None	None	None
tpallidum	35	Glycerol Transport	1	None	None	None
tpallidum	79	Glycerophospholipid/Glycerolipid Metabolism	6	None	None	None
tpallidum	60	Glycine Metabolism	2	None	None	None
tpallidum	20	Glycine Transport	2	None	None	None
tpallidum	53	Glycolysis and Gluconeogenesis	15	None	None	None
tpallidum	95	Glycosaminoglycan Metabolism	1	None	None	None
tpallidum	82	Glyoxylate/Dicarboxylate Metabolism	3	None	None	None
tpallidum	69	Histidine Metabolism	1	None	None	None
tpallidum	85	Inositol Phosphate Metabolism	1	None	None	None
tpallidum	8	Iron Transport	6	None	None	None
tpallidum	165	Isoquinoline Alkoloid Biosynthesis	3	None	None	None
tpallidum	87	Linolene Metabolism	2	None	None	None
tpallidum	40	Lipopolysaccharide Transport	6	None	None	None
tpallidum	30	Lipoprotein Transport	3	None	None	None
tpallidum	156	Lysine Biosynthesis	2	None	None	None
tpallidum	58	Lysine Metabolism	2	None	None	None
tpallidum	4	Magnesium Transport	6	None	None	None
tpallidum	13	Maltose Transport	3	None	None	None
tpallidum	7	Manganese Transport	4	None	None	None
tpallidum	46	Mannose Metabolism	7	None	None	None
tpallidum	102	Metabolic Interconversions	5	None	None	None
tpallidum	74	Methane Metabolism	23	None	None	None
tpallidum	65	Methionine Metabolism	3	None	None	None
tpallidum	18	Methionine Transport	3	None	None	None
tpallidum	77	Nicotinate/Nicotinamide Metabolism	8	None	None	None
tpallidum	99	Nitrogen Metabolism	2	None	None	None
tpallidum	159	Novobiocin Biosynthesis	1	None	None	None
tpallidum	146	Nucleotide Sugar Biosynthesis	6	None	None	None
tpallidum	49	Nucleotide Sugar Metabolism	8	None	None	None
tpallidum	157	Other Amino Acid Biosynthesis	16	None	None	None
tpallidum	151	Other Lipopolysaccharide Biosynthesis	3	None	None	None
tpallidum	178	Other Metabolism	2	None	None	None
tpallidum	176	Other Motility and/or Chemotaxis	23	None	None	None
tpallidum	138	Other Protein Processing	16	None	None	None
tpallidum	39	Other Protein Transport	12	None	None	None
tpallidum	141	Other Respiration	5	None	None	None
tpallidum	174	Other Signalling	11	None	None	None
tpallidum	113	Other Transcription	3	None	None	None
tpallidum	121	Other tRNA Biosynthesis	4	None	None	None
tpallidum	171	Outer Membrane-Associated	10	None	None	None
tpallidum	140	Oxidative Phosphorylation	15	None	None	None
tpallidum	163	Pantothenate Biosynthesis	4	None	None	None
tpallidum	105	Pentose Phosphate Pathway	15	None	None	None
tpallidum	150	Peptidoglycan Biosynthesis	19	None	None	None
tpallidum	152	Phenylalanine Biosynthesis	1	None	None	None
tpallidum	63	Phenylalanine Metabolism	2	None	None	None
tpallidum	33	Phosphate Transport	1	None	None	None
tpallidum	78	Phosphonate/Phosphinate Metabolism	1	None	None	None
tpallidum	142	Phosphotransferase System	4	None	None	None
tpallidum	88	Pinene Metabolism	2	None	None	None
tpallidum	161	Piperidine Biosynthesis	2	None	None	None
tpallidum	96	Polyamine Metabolism	3	None	None	None
tpallidum	168	Polyketide Biosynthesis	2	None	None	None
tpallidum	97	Porphyrin Metabolism	2	None	None	None
tpallidum	10	Potassium Transport	4	None	None	None
tpallidum	155	Proline Biosynthesis	3	None	None	None
tpallidum	57	Proline Metabolism	8	None	None	None
tpallidum	75	Propionate Metabolism	2	None	None	None
tpallidum	137	Protein Folding	20	None	None	None
tpallidum	43	Purine Metabolism	26	None	None	None
tpallidum	42	Purine Transport	3	None	None	None
tpallidum	32	Putrescine Transport	4	None	None	None
tpallidum	44	Pyrimidine Metabolism	29	None	None	None
tpallidum	52	Pyruvate Metabolism	10	None	None	None
tpallidum	173	Quorum Sensing	10	None	None	None
tpallidum	104	Reductive Carboxylate Cycle	2	None	None	None
tpallidum	100	Riboflavin Metabolism	2	None	None	None
tpallidum	29	Riboflavin Transport	5	None	None	None
tpallidum	115	Ribosome	61	None	None	None
tpallidum	112	RNA Degredation	11	None	None	None
tpallidum	110	RNA Polymerase	7	None	None	None
tpallidum	114	RNA Processing	24	None	None	None
tpallidum	116	rRNA Processing	10	None	None	None
tpallidum	148	Secondary Metabolite Biosynthesis	49	None	None	None
tpallidum	92	Selenocompound Metabolism	2	None	None	None
tpallidum	61	Serine Metabolism	2	None	None	None
tpallidum	21	Serine Transport	1	None	None	None
tpallidum	9	Sodium Transport	2	None	None	None
tpallidum	31	Spermidine Transport	4	None	None	None
tpallidum	51	Starch Metabolism	6	None	None	None
tpallidum	166	Streptomycin Biosynthesis	2	None	None	None
tpallidum	48	Sucrose Metabolism	5	None	None	None
tpallidum	76	Taurine/Hypotaurine Metabolism	2	None	None	None
tpallidum	54	TCA Cycle	2	None	None	None
tpallidum	164	Terpenoid Backbone Biosynthesis	9	None	None	None
tpallidum	84	Thiamine Metabolism	7	None	None	None
tpallidum	27	Thiamine Transport	3	None	None	None
tpallidum	59	Threonine Metabolism	2	None	None	None
tpallidum	22	Threonine Transport	1	None	None	None
tpallidum	144	TPR Genes	10	None	None	None
tpallidum	111	Transcriptional Regulation	26	None	None	None
tpallidum	117	Translational Regulation	20	None	None	None
tpallidum	135	tRNA-Ala Biosynthesis	1	None	None	None
tpallidum	133	tRNA-Arg Biosynthesis	1	None	None	None
tpallidum	124	tRNA-Asp Biosynthesis	5	None	None	None
tpallidum	120	tRNA-Cys Biosynthesis	1	None	None	None
tpallidum	131	tRNA-Glut Biosynthesis	4	None	None	None
tpallidum	130	tRNA-Gly Biosynthesis	1	None	None	None
tpallidum	126	tRNA-His Biosynthesis	1	None	None	None
tpallidum	122	tRNA-Iso Biosynthesis	1	None	None	None
tpallidum	123	tRNA-Leu Biosynthesis	1	None	None	None
tpallidum	127	tRNA-Lys Biosynthesis	1	None	None	None
tpallidum	132	tRNA-Meth Biosynthesis	2	None	None	None
tpallidum	119	tRNA-Phe Biosynthesis	2	None	None	None
tpallidum	128	tRNA-Ser Biosynthesis	1	None	None	None
tpallidum	129	tRNA-Thre Biosynthesis	3	None	None	None
tpallidum	125	tRNA-Trypt Biosynthesis	1	None	None	None
tpallidum	134	tRNA-Tyr Biosynthesis	1	None	None	None
tpallidum	136	tRNA-Val Biosynthesis	1	None	None	None
tpallidum	160	Tropane Biosynthesis	2	None	None	None
tpallidum	154	Tryptophan Biosynthesis	1	None	None	None
tpallidum	172	Two Component System	23	None	None	None
tpallidum	153	Tyrosine Biosynthesis	1	None	None	None
tpallidum	62	Tyrosine Metabolism	2	None	None	None
tpallidum	118	Universal GTPases	11	None	None	None
tpallidum	70	Unknown Amino Acid Metabolism	1	None	None	None
tpallidum	17	Unknown Amino Acid Transport	3	None	None	None
tpallidum	34	Unknown Metal Transport	3	None	None	None
tpallidum	37	Unknown Substrate Transport	20	None	None	None
tpallidum	16	Unknown Sugar Transport	1	None	None	None
tpallidum	177	Virulence-Associated	48	None	None	None
tpallidum	80	Vitamin B6 Metabolism	1	None	None	None
tpallidum	6	Zinc Transport	7	None	None	None
tvaginalis	1	MLST	7	72	2024-02-09	2024-02-09
ureaplasma	1	MLST	4	192	2024-01-16	2024-01-16
ureaplasma	2	eMLST	6	277	2024-01-26	2024-01-26
vcholerae	1	MLST	7	1853	2024-10-11	2024-10-11
vcholerae	2	MLST (O1 and O139)	5	422	2019-09-13	2019-09-13
vcholerae	3	cgMLST	2443	1897	2024-10-11	2024-10-11
vibrio	1	MLST	4	702	2024-07-22	2024-07-22
vparahaemolyticus	1	MLST	7	3661	2024-10-11	2024-10-11
vparahaemolyticus	2	AA-MLST	7	244	2018-04-20	2018-04-20
vparahaemolyticus	3	cgMLST	2254	5994	2024-10-11	2024-10-11
vparahaemolyticus	4	Virulence markers	3	None	None	None
vtapetis	1	MLST	10	10	2011-09-22	2011-09-22
vvulnificus	1	MLST	10	717	2024-08-14	2024-08-14
wolbachia	1	MLST	5	579	2020-09-01	2020-09-01
wolbachia	2	WSP	5	None	None	None
xcitri	1	cgMLST	1618	889	2024-06-17	2024-06-17
xfastidiosa	1	MLST	7	90	2022-06-29	2022-06-29
yruckeri	1	MLST	6	54	2023-10-17	2023-10-17
